DATAFLOW,LAST UPDATE,freq,sex,wstatus,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2005,25.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2006,23.8,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2007,22.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2008,22.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2009,21.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2010,21.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2011,20.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2012,20.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2013,20.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2014,17.7,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2015,17.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2016,16.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2017,16.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2018,16.3,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2019,15.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2020,16.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2021,14.8,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2022,13.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2023,13.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Italy,2024,12.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2000,20.0,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2001,19.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2002,15.4,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2003,13.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2004,11.9,bu,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2005,11.0,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2006,11.5,bu,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2007,10.1,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2008,10.2,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2009,11.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2010,9.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2011,10.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2012,8.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2013,7.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2014,7.0,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2015,6.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2016,6.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2017,7.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2018,6.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2019,5.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2020,7.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2021,6.3,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2022,5.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2023,6.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Lithuania,2024,10.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,1999,18.9,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2000,15.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2001,19.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2002,14.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2003,14.3,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2004,12.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2005,17.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2006,17.6,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2007,16.6,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2008,15.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2009,8.9,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2010,8.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2011,7.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2012,10.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2013,8.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2014,8.3,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2015,10.5,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2016,6.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2017,9.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2018,6.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2019,8.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2020,10.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2021,10.4,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2022,9.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2023,8.5,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Luxembourg,2024,10.7,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,North Macedonia,2006,19.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,North Macedonia,2007,17.9,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,North Macedonia,2008,17.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,North Macedonia,2009,14.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,North Macedonia,2010,13.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,North Macedonia,2011,11.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,North Macedonia,2012,11.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,North Macedonia,2013,9.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,North Macedonia,2014,11.0,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,North Macedonia,2015,10.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,North Macedonia,2016,8.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,North Macedonia,2017,8.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,North Macedonia,2018,5.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,North Macedonia,2019,5.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,North Macedonia,2020,5.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,1999,17.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2000,16.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2001,16.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2002,16.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2003,15.6,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2004,16.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2005,16.9,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2006,15.5,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2007,14.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2008,13.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2009,13.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2010,12.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2011,11.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2012,10.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2013,11.2,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2014,10.6,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2015,9.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2016,10.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2017,9.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2018,9.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2019,9.5,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2020,8.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2021,6.5,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2022,6.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2023,7.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Netherlands,2024,8.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2006,22.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2007,22.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2008,21.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2009,21.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2010,21.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2011,19.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2012,17.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2013,15.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2014,12.9,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2015,12.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2016,12.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2017,12.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2018,12.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2019,11.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2020,11.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2021,15.2,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2022,15.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2023,14.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Norway,2024,14.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2001,9.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2002,8.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2003,7.6,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2004,7.3,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2005,6.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2006,6.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2007,6.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2008,6.1,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2009,6.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2010,7.2,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2011,7.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2012,7.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2013,7.9,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2014,7.3,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2015,7.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2016,6.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2017,6.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2018,5.8,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2019,6.6,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2020,6.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2021,7.2,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2022,5.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2023,4.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Poland,2024,4.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,1999,50.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2000,50.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2001,51.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2002,52.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2003,48.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2004,47.6,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2005,46.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2006,46.1,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2007,42.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2008,41.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2009,35.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2010,32.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2011,28.0,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2012,26.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2013,23.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2014,20.5,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2015,16.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2016,17.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2017,15.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2018,14.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2019,13.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2020,12.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2021,8.6,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2022,8.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2023,10.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Portugal,2024,7.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Romania,1999,23.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Romania,2000,23.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Romania,2001,22.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Romania,2002,23.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Romania,2003,23.6,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Romania,2004,23.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Romania,2005,20.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Males,Population,From 18 to 24 years,Percentage,Romania,2006,17.8,b,
